web-scraper-order,web-scraper-start-url,Date,Open,Close
1616535068-269,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 05, 2020",30.05,30
1616535068-301,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 21, 2020",31.36,31.41
1616535068-102,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 02, 2020",33.6,34.2
1616535068-130,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 22, 2020",36.9,36.65
1616535068-13,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 04, 2021",35,35.2
1616535068-179,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 09, 2020",33.25,33.3
1616535068-184,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 02, 2020",32.65,32.9
1616535068-221,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 11, 2020",28,28.09
1616535068-313,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 05, 2020",31.82,31.41
1616535068-43,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 21, 2021",34.8,34.8
1616535068-164,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 06, 2020",33.05,32.95
1616535068-136,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 14, 2020",36,36.05
1616535068-44,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 20, 2021",34.8,34.8
1616535068-232,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 26, 2020",27.55,28.09
